PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
163,2023-07-05,14:49:32.41,2,6,"Player 10, Extra",1000115169,Right,TRA_HIG,"Curry, Travis",1000223087,Right,HUN_BEA,Undefined,4,Bottom,1,2,1,Undefined,Changeup,InPlay,Undefined,Popup,Out,2,0,,80.29986,0.141712,-2.924484,1927.548763,204.975797,12:45,4.67113,2.21266,6.36679,-28.0471,14.69257,6.19496,2.46444,0.03557,73.20467,-5.164085,-1.804734,0.47053,76.53387,55.773607,16.851871,,,,,,153.19425,,,-4.08772,8.03548,-2.00404,50,4.66826,5.73568,-116.56831,-0.4582,-5.60028,22.79295,-21.16528,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,d3a26000-1b7d-11ee-826f-79ff3899aa0b,80.10643,78.46555,,7.09519,,,,1.10862,2.47051,-0.01956,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:49:32.41,2023-07-05T14:49:32.4116324-07:00,2023-07-05T21:49:32.4116324Z,,v3,,,,,,Undefined,TRA_HIG,9468470c-811a-4bcc-998f-f1b333a5cad5,54.12943,-117.37298,11.39648,4.67124,0.28901,-10.58264,-2.21002,5.93338,-2.80014,191.052668,1.10862,60.42506,-19.45793,6.42218,-1.64989,0.33754,-0.01619,-0.02365,0.00672,2.47051,92.81029,-23.96346,1.99839,-0.06275,-0.10999,0.07031,-0.02799,0.00518,-0.01956,18.30311,-1.59419,0.07859,0.06732,-0.04132,0.01992,-0.00724,0.00126,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
164,2023-07-05,14:52:02.87,1,1,"cunningham, ",,Undefined,HUN_BEA,"Player 17, Extra",1000115178,Right,TRA_HIG,Undefined,5,Top,0,0,0,Undefined,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,74.39195,0.910145,-0.575628,2218.190194,25.688323,6:45,5.80528,1.9626,4.9101,-60.46617,-8.2093,-4.71024,1.62718,1.02575,68.79208,-9.943968,-1.408085,0.520287,,,,,,,,,,,,2.19036,-3.94898,-1.90218,50,5.84277,1.26663,-108.01978,-0.38084,2.58937,18.72243,-36.84237,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,2d550580-1b7e-11ee-826f-79ff3899aa0b,72.44545,,,5.59987,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:52:02.87,2023-07-05T14:52:02.8763492-07:00,2023-07-05T21:52:02.8763492Z,,v3,,,,,,Undefined,HUN_BEA,665e21d2-ab0a-4d11-966c-58c82dfed9ac,55.59085,-108.9845,9.36121,5.81348,1.51756,-18.42118,-1.96401,1.13321,1.29469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
165,2023-07-05,14:52:16.80,1,2,"cunningham, ",,Undefined,HUN_BEA,"Player 17, Extra",1000115178,Right,TRA_HIG,Undefined,5,Top,0,0,1,Undefined,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,75.18277,-0.452393,-1.865787,2360.464252,29.414577,7:00,5.78233,1.93275,4.60825,-62.1111,-10.02237,-6.5813,0.17601,-0.39041,69.49108,-11.493588,-3.023365,0.519449,,,,,,,,,,,,2.71347,-4.46032,-1.73413,50,5.67745,3.81308,-109.01746,-3.11185,3.24695,20.18569,-37.51126,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,35a5c670-1b7e-11ee-826f-79ff3899aa0b,72.5623,,,5.69169,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:52:16.80,2023-07-05T14:52:16.8005476-07:00,2023-07-05T21:52:16.8005476Z,,v3,,,,,,Undefined,HUN_BEA,ee31444c-6513-419e-bb93-ff3663a66266,55.89287,-110.10318,10.09284,5.79057,-1.09426,-18.75563,-1.93452,3.63844,1.62347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
166,2023-07-05,14:52:31.25,1,3,"cunningham, ",,Undefined,HUN_BEA,"Player 17, Extra",1000115178,Right,TRA_HIG,Undefined,5,Top,0,0,2,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.32299,-0.300063,-0.123348,2227.751626,226.148485,1:30,5.84293,2.33861,5.15481,-25.00801,15.42902,14.40328,3.47648,3.42278,76.11943,-4.990914,2.42685,0.457679,,,,,,,,,,,,-7.15339,8.22237,-2.33848,50,5.79663,-0.39278,-123.44854,-1.48715,-10.75744,30.41337,-19.80908,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,3e2f4aa0-1b7e-11ee-826f-79ff3899aa0b,82.35562,,,9.20356,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:52:31.25,2023-07-05T14:52:31.2560996-07:00,2023-07-05T21:52:31.2560996Z,,v3,,,,,,Undefined,HUN_BEA,b292df4e-7089-492d-9656-76be3a0eb7f5,55.33647,-124.75633,15.20669,5.84226,-0.63535,-9.90454,-2.33154,0.06979,-5.37872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
167,2023-07-05,14:52:44.56,1,4,"cunningham, ",,Undefined,HUN_BEA,"Player 17, Extra",1000115178,Right,TRA_HIG,Undefined,5,Top,0,1,2,Undefined,Changeup,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,86.14462,-2.70964,-2.521416,2266.009151,234.814338,1:45,5.90314,1.94076,5.43234,-24.53466,14.18009,18.19607,1.31674,1.09433,78.32433,-7.267392,0.716952,0.447826,,,,,,,,,,,,-10.0106,8.3589,-1.73076,50,5.64622,4.72333,-124.75997,-6.73159,-15.63781,27.1811,-19.11636,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,461bcb80-1b7e-11ee-826f-79ff3899aa0b,84.16755,,,7.8203,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:52:44.56,2023-07-05T14:52:44.5610000-07:00,2023-07-05T21:52:44.5610000Z,,v3,,,,,,Undefined,HUN_BEA,a6b5ef2e-b5c8-4215-a3fa-2579842a0ae1,55.06538,-125.85871,13.59055,5.90271,-5.95885,-9.55818,-1.93447,5.35546,-7.81891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.63267,,,1.046143,,,,2.34324,5.53642,-1.72133,80.80235,6.39371,-43.96981,2.48489,80.74464,-5.55796,5.54749,12.31849,-10.99383,-1.83189,-44.71963,4.1947,High,High,High,,,High,Medium,Medium
168,2023-07-05,14:53:10.96,2,1,"cunningham, ",,Undefined,HUN_BEA,"Player 18, Extra",1000115179,Right,TRA_HIG,Undefined,5,Top,1,0,0,Undefined,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,85.83777,-0.140974,-2.916573,2295.279241,247.251588,2:15,5.91699,2.0564,5.22351,-27.45584,12.7802,26.42738,3.4963,1.51439,75.89706,-5.291509,1.764584,0.45654,,,,,,,,,,,,-14.13804,6.89122,-1.80763,50,5.88435,5.09527,-123.9945,-1.24833,-21.27164,32.54242,-21.80574,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,55e5b210-1b7e-11ee-826f-79ff3899aa0b,82.56107,,,9.9407,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:53:10.96,2023-07-05T14:53:10.9657956-07:00,2023-07-05T21:53:10.9657956Z,,v3,,,,,,Undefined,HUN_BEA,664aed8e-8446-4aaf-892e-d95edc832f11,55.26854,-125.3696,16.27121,5.91763,-0.32691,-10.90287,-2.04193,5.99411,-10.63582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
169,2023-07-05,14:53:25.51,2,2,"cunningham, ",,Undefined,HUN_BEA,"Player 18, Extra",1000115179,Right,TRA_HIG,Undefined,5,Top,1,0,1,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.45898,-2.508948,-4.136697,2220.304235,247.758583,2:15,5.62294,2.21613,5.31528,-29.4082,10.47957,21.98879,0.80991,0.15942,77.17793,-7.93801,-0.238074,0.45456,,,,,,,,,,,,-12.46808,6.4704,-1.85782,50,5.37402,7.9909,-123.48941,-6.45004,-18.94761,28.23081,-22.34104,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,5e857d60-1b7e-11ee-826f-79ff3899aa0b,82.92067,,,8.28106,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:53:25.51,2023-07-05T14:53:25.5170404-07:00,2023-07-05T21:53:25.5170404Z,,v3,,,,,,Undefined,HUN_BEA,e90a05eb-8dae-4ffc-a7a4-6d20f161cbd9,55.18236,-124.66851,14.11541,5.62393,-5.51693,-11.17052,-2.2081,8.78228,-9.47381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
170,2023-07-05,14:53:40.41,2,3,"cunningham, ",,Undefined,HUN_BEA,"Player 18, Extra",1000115179,Right,TRA_HIG,Undefined,5,Top,1,1,1,Undefined,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,73.62737,2.744348,-0.610953,2377.833765,26.683384,7:00,5.87792,2.03371,4.70515,-67.58744,-12.06359,-7.17426,2.85261,0.85594,65.89035,-9.449658,-1.872397,0.536304,,,,,,,,,,,,3.25626,-6.17378,-1.96508,50,6.09567,1.4314,-106.37433,2.66834,3.61917,23.34399,-39.03587,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,67812450-1b7e-11ee-826f-79ff3899aa0b,70.28183,,,7.73703,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:53:40.41,2023-07-05T14:53:40.4150116-07:00,2023-07-05T21:53:40.4150116Z,,v3,,,,,,Undefined,HUN_BEA,56e7af34-14b7-4056-a79f-ac663426af4d,55.79066,-107.6376,11.67199,5.89412,4.78078,-19.51794,-2.03724,1.23554,1.80959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
171,2023-07-05,14:53:55.14,2,4,"cunningham, ",,Undefined,HUN_BEA,"Player 18, Extra",1000115179,Right,TRA_HIG,Undefined,5,Top,1,1,2,Undefined,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,73.4147,2.189593,-0.879281,2303.937037,24.715611,6:45,5.84129,1.96197,5.03355,-65.5646,-10.95481,-5.96654,2.44455,0.63515,66.40195,-9.677909,-1.935054,0.531872,67.70334,-25.384379,6.06062,,,,,7.94222,5.31687,-0.88802,0.060741,2.67248,-5.68536,-1.87289,50,5.99753,1.86133,-106.30402,1.84129,2.99232,21.87871,-38.53982,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,703c66e0-1b7e-11ee-826f-79ff3899aa0b,70.86756,2.59596,,7.01275,,,,2.50092,2.59596,-0.70072,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:53:55.14,2023-07-05T14:53:55.1491428-07:00,2023-07-05T21:53:55.1491428Z,GroundBall,v3,,,,,,Undefined,HUN_BEA,824b476d-b02b-43ed-80e5-147c08588026,55.46515,-107.42292,10.93936,5.85297,3.81227,-19.26991,-1.96417,1.7083,1.49616,180,2.49743,89.5664,,,,,,,,2.59762,-42.73821,,,,,,,,-0.70108,9.50963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
172,2023-07-05,14:54:29.92,3,1,"cunningham, ",,Undefined,HUN_BEA,"Player 19, Extra",1000115180,Right,TRA_HIG,Undefined,5,Top,2,0,0,Undefined,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,85.68973,-1.742029,-3.1981,2219.994101,223.867042,1:30,5.95005,2.00001,5.38421,-20.34702,19.21359,17.02651,2.61859,0.41815,76.95841,-5.599113,-0.175335,0.452692,65.68424,38.012634,58.554045,5000.540765,44.0155,48.20418,100.80973,154.49846,150.45312,70.360561,3.629031,-9.59071,10.63997,-1.72636,50,5.78041,6.1782,-123.93384,-4.39965,-14.65376,28.84232,-15.91711,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,84f51eb0-1b7e-11ee-826f-79ff3899aa0b,83.26286,49.76367,,8.73131,,,,0.47093,2.54616,-0.38107,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:54:29.92,2023-07-05T14:54:29.9232612-07:00,2023-07-05T21:54:29.9232612Z,FlyBall,v3,,,,,,Undefined,HUN_BEA,e1d1071b-998d-46f7-99c5-9945e515bba5,55.11017,-125.11744,14.42116,5.94756,-3.74646,-7.95855,-1.99223,6.77955,-7.32688,222.143778,0.46953,39.63525,-14.62212,4.71482,-1.54837,0.4579,-0.10705,0.01393,-0.00052,2.54724,59.29093,-21.24749,1.58279,0.43696,-0.51332,0.22017,-0.04582,0.00368,-0.37724,64.62923,-8.14867,-1.03702,2.24645,-1.48522,0.52204,-0.09539,0.00704,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
173,2023-07-05,14:54:51.55,3,2,"cunningham, ",,Undefined,HUN_BEA,"Player 19, Extra",1000115180,Right,TRA_HIG,Undefined,5,Top,2,0,1,Undefined,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,87.21157,-2.019186,-2.790875,2328.567137,230.492572,1:45,5.89864,2.04207,5.25913,-23.19986,15.21556,16.67241,2.06526,0.80735,78.32124,-6.360824,0.164671,0.446092,40.84774,4.664265,164.380513,2565.700999,,,,33.68835,31.05833,169.453085,0.559996,-9.17855,8.68004,-1.7989,50,5.697,5.37742,-126.09299,-5.23528,-14.50454,30.05339,-18.45726,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,91cfad80-1b7e-11ee-826f-79ff3899aa0b,84.49484,2.21144,,8.89034,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:54:51.55,2023-07-05T14:54:51.5506020-07:00,2023-07-05T21:54:51.5506020Z,GroundBall,v3,,,,,,Undefined,HUN_BEA,4234d6f2-1ea1-4535-8bf0-5ee3b96edfe7,55.23357,-127.33427,15.02669,5.89748,-4.47295,-9.22863,-2.03337,5.97649,-7.25227,257.862563,-1.843,-57.50663,2.97669,-0.14283,1.00552,-4.26798,9.66558,-11.10247,5.01427,1.81286,4.87153,-14.99407,0.85924,0.73148,-3.31137,7.48892,-8.53626,3.8125,-0.72204,16.07761,-7.07767,0.97671,-2.54473,9.65911,-21.75801,25.03901,-11.34345,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
174,2023-07-05,14:55:14.12,3,3,"cunningham, ",,Undefined,HUN_BEA,"Player 19, Extra",1000115180,Right,TRA_HIG,Undefined,5,Top,2,0,2,Undefined,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,87.74932,-1.913701,-4.330028,2337.222391,229.352571,1:45,6.00567,1.73639,5.35295,-20.22363,17.87399,19.03907,2.51978,-0.74572,78.26698,-5.752094,-0.958363,0.444243,,,,,,,,,,,,-10.95934,10.02398,-1.36018,50,5.81932,8.71139,-126.63426,-4.88052,-17.38286,31.45821,-16.27479,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,9f4ce4f0-1b7e-11ee-826f-79ff3899aa0b,84.84652,,,9.48235,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:55:14.12,2023-07-05T14:55:14.1270884-07:00,2023-07-05T21:55:14.1270884Z,,v3,,,,,,Undefined,HUN_BEA,e70f7279-0d5b-4ae3-a0e7-d1eb04d14cdf,55.13965,-127.90467,15.7291,6.00314,-4.22328,-8.1374,-1.72615,9.41338,-8.69143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
175,2023-07-05,14:57:28.26,1,1,"Player 10, Extra",1000115169,Right,TRA_HIG,"edson, ",,Undefined,HUN_BEA,Undefined,5,Bottom,0,0,0,Undefined,Changeup,InPlay,Undefined,Bunt,Out,1,0,,83.1495,-0.909812,-4.265015,1767.114009,241.368908,2:00,6.04211,2.59088,5.23369,-29.1225,12.93272,20.91257,2.75761,0.31732,75.15982,-6.305228,-0.567157,0.466747,27.34464,-55.804067,-25.876675,,,,,5.10976,3.42272,-14.68484,0.087767,-11.83768,7.16819,-2.21439,50,5.93692,8.08189,-120.24547,-2.90235,-17.13185,25.82753,-21.80003,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,ef3c9be0-1b7e-11ee-826f-79ff3899aa0b,80.75564,2.99518,,7.98968,,,,3.11165,2.99518,-0.40707,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:57:28.26,2023-07-05T14:57:28.2647396-07:00,2023-07-05T21:57:28.2647396Z,GroundBall,v3,,,,,,Undefined,TRA_HIG,3636154a-5ca4-43fc-92f5-a6a81c187365,55.26343,-121.37074,12.91376,6.04268,-1.95256,-10.90001,-2.58277,8.8283,-8.56593,,3.10341,20.86419,,,,,,,,3.00867,-34.12716,,,,,,,,-0.40307,-10.12061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
176,2023-07-05,14:58:01.18,2,1,"Player 10, Extra",1000115169,Right,TRA_HIG,"Cheek, Braedon",1000223076,Left,HUN_BEA,Undefined,5,Bottom,1,0,0,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.10465,-0.882266,-2.701667,1742.110664,243.183356,2:00,6.02012,2.82499,5.12505,-30.24754,11.82375,20.47647,2.66756,1.98495,75.37338,-6.459448,0.920426,0.466836,,,,,,,,,,,,-10.94902,6.58366,-2.58757,50,5.91426,4.77866,-120.35426,-2.9127,-15.91381,25.34005,-22.60504,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,02e08850-1b7f-11ee-826f-79ff3899aa0b,80.74022,,,7.73127,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:58:01.18,2023-07-05T14:58:01.1832676-07:00,2023-07-05T21:58:01.1832676Z,,v3,,,,,,Undefined,TRA_HIG,d42b2645-8c1e-4476-bcf7-db3b53420984,55.37037,-121.47971,12.67003,6.02133,-1.90873,-11.30252,-2.8155,5.48545,-7.95691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
177,2023-07-05,14:58:14.20,2,2,"Player 10, Extra",1000115169,Right,TRA_HIG,"Cheek, Braedon",1000223076,Left,HUN_BEA,Undefined,5,Bottom,1,1,0,Undefined,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,74.95537,-0.608132,-2.98639,2037.384123,21.31247,6:45,6.12772,2.54848,4.71098,-54.32692,-1.75945,-1.38473,1.02252,-0.40376,68.68532,-10.344123,-3.229801,0.521831,,,,,,,,,,,,-0.23358,-0.21142,-2.24489,50,6.01747,5.71513,-108.48776,-3.07318,-0.27559,20.74755,-32.42351,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,0aaa3ef0-1b7f-11ee-826f-79ff3899aa0b,72.23112,,,6.27005,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:58:14.20,2023-07-05T14:58:14.2054756-07:00,2023-07-05T21:58:14.2054756Z,,v3,,,,,,Undefined,TRA_HIG,155c118f-861e-4a91-b0fb-37d13cb0a45a,55.78659,-109.58882,10.37377,6.13491,-1.35248,-16.21176,-2.54858,5.72976,-0.1378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
178,2023-07-05,14:58:29.54,2,3,"Player 10, Extra",1000115169,Right,TRA_HIG,"Cheek, Braedon",1000223076,Left,HUN_BEA,Undefined,5,Bottom,1,1,1,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.18423,0.762295,-3.251794,1849.930279,253.26308,2:30,5.94224,2.77239,4.99936,-32.55943,8.8528,24.4421,3.94979,1.73614,75.79468,-5.231499,1.057179,0.463165,,,,,,,,,,,,-13.03635,4.58051,-2.48023,50,5.98981,5.80576,-121.79141,0.42947,-19.31111,26.99363,-25.38883,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,13c97370-1b7f-11ee-826f-79ff3899aa0b,81.38015,,,8.38955,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:58:29.54,2023-07-05T14:58:29.5488868-07:00,2023-07-05T21:58:29.5488868Z,,v3,,,,,,Undefined,TRA_HIG,341d3f13-a212-4f9d-8d81-ae213795d6cd,55.49614,-123.00354,13.49682,5.94493,1.56953,-12.69441,-2.7604,6.67291,-9.65555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
179,2023-07-05,14:58:41.80,2,4,"Player 10, Extra",1000115169,Right,TRA_HIG,"Cheek, Braedon",1000223076,Left,HUN_BEA,Undefined,5,Bottom,1,2,1,Undefined,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,1,0,,74.64081,-1.349054,-2.831683,2018.150222,309.870247,4:15,6.18482,2.5794,4.76104,-54.77763,-0.02535,2.96146,0.33906,0.13903,66.2985,-11.266471,-2.310062,0.532565,,,,,,,,,,,,-2.63992,1.10205,-2.29811,50,6.00181,5.20303,-107.59327,-4.41869,-2.95535,26.47436,-30.94031,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,1b17df90-1b7f-11ee-826f-79ff3899aa0b,70.77531,,,8.34231,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:58:41.80,2023-07-05T14:58:41.8093412-07:00,2023-07-05T21:58:41.8093412Z,,v3,,,,,,Undefined,TRA_HIG,c7e7e110-d40c-4962-ab60-0993302a998d,55.73226,-108.99462,13.23718,6.19236,-2.78094,-15.47015,-2.57766,5.35946,-1.47768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
180,2023-07-05,14:59:16.43,2,5,"Player 10, Extra",1000115169,Right,TRA_HIG,"Cheek, Braedon",1000223076,Left,HUN_BEA,Undefined,5,Bottom,2,2,2,Undefined,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,74.76096,-0.970184,-3.757725,2183.026307,14.430157,6:30,6.26726,2.67323,4.76366,-54.34515,-1.17532,-0.79532,0.81656,-0.96102,68.15249,-10.721416,-3.897453,0.524812,,,,,,,,,,,,-0.83354,0.28197,-2.29542,50,6.12231,7.12703,-108.02616,-3.73775,-0.96893,21.67951,-31.84628,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,2fc350f0-1b7f-11ee-826f-79ff3899aa0b,71.8208,,,6.60848,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:59:16.43,2023-07-05T14:59:16.4310884-07:00,2023-07-05T21:59:16.4310884Z,,v3,,,,,,Undefined,TRA_HIG,9392680f-6caa-46f3-ac9b-9c69c5a6675b,55.73223,-109.17049,10.83976,6.27524,-2.05679,-15.92314,-2.67296,7.17818,-0.48447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
